ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
464030,Male,0.0,22,0.0,3.0,1.0,2,4.0,Cat_6,D
464031,Female,0.0,19,0.0,5.0,0.0,2,4.0,Cat_6,D
464032,Male,0.0,21,0.0,5.0,1.0,2,3.0,Cat_6,D
464033,Female,0.0,19,0.0,5.0,0.0,2,4.0,Cat_6,D
464039,Male,0.0,39,1.0,0.0,1.0,2,2.0,Cat_6,A
464042,Female,1.0,38,1.0,0.0,8.0,2,2.0,Cat_6,B
464046,Male,0.0,33,1.0,5.0,3.0,2,1.0,Cat_6,D
464048,Female,0.0,38,1.0,6.0,4.0,2,1.0,Cat_6,D
464049,Female,0.0,29,1.0,5.0,0.0,2,3.0,Cat_6,D
464053,Female,1.0,35,0.0,3.0,4.0,2,1.0,Cat_6,A
464054,Male,1.0,32,1.0,0.0,9.0,0,2.0,Cat_6,C
464059,Male,1.0,59,1.0,0.0,0.0,2,1.0,Cat_6,B
464063,Female,0.0,32,1.0,1.0,0.0,2,1.0,Cat_6,A
464066,Female,0.0,29,1.0,5.0,8.0,2,3.0,Cat_4,D
464067,Female,0.0,31,1.0,3.0,0.0,2,4.0,Cat_2,D
464068,Male,1.0,59,0.0,4.0,0.0,1,4.0,Cat_6,A
464071,Male,1.0,87,1.0,7.0,0.0,1,2.0,Cat_6,C
464072,Male,1.0,53,1.0,4.0,0.0,2,2.0,Cat_6,A
464076,Male,1.0,83,0.0,7.0,0.0,1,2.0,Cat_6,A
464084,Male,0.0,33,0.0,5.0,1.0,2,5.0,Cat_4,D
464087,Female,0.0,26,0.0,2.0,,2,4.0,Cat_6,D
464089,Female,1.0,39,1.0,0.0,7.0,1,5.0,,C
464096,Female,0.0,27,0.0,5.0,1.0,2,5.0,Cat_4,D
464099,Female,1.0,42,1.0,0.0,5.0,0,2.0,Cat_4,C
464103,Male,1.0,46,1.0,0.0,4.0,0,2.0,Cat_6,C
464110,Male,1.0,63,1.0,1.0,0.0,1,2.0,Cat_6,C
464112,Male,0.0,32,1.0,1.0,1.0,2,2.0,Cat_6,A
464115,Female,0.0,38,1.0,2.0,0.0,2,3.0,Cat_6,A
464118,Male,0.0,38,1.0,3.0,1.0,2,2.0,Cat_6,A
464121,Female,1.0,63,1.0,2.0,1.0,2,1.0,Cat_6,A
464123,Female,0.0,45,1.0,0.0,1.0,2,1.0,Cat_6,A
464127,Female,0.0,33,1.0,5.0,1.0,2,5.0,Cat_2,D
464132,Male,0.0,27,0.0,3.0,0.0,2,2.0,Cat_6,D
464137,Female,1.0,87,0.0,0.0,7.0,1,2.0,Cat_7,C
464139,Female,0.0,25,0.0,5.0,14.0,2,1.0,Cat_6,D
464144,Male,1.0,61,1.0,0.0,0.0,0,4.0,Cat_6,C
464152,Male,1.0,41,1.0,0.0,1.0,1,4.0,Cat_6,C
464162,Male,1.0,86,1.0,7.0,,1,2.0,Cat_6,C
464167,Male,1.0,51,1.0,4.0,4.0,1,3.0,Cat_6,C
464169,Male,,83,0.0,7.0,0.0,1,2.0,Cat_6,A
464172,Male,1.0,60,1.0,0.0,3.0,1,3.0,Cat_6,C
464173,Male,1.0,65,1.0,0.0,6.0,0,3.0,Cat_6,C
464175,Female,0.0,32,0.0,5.0,1.0,2,,Cat_6,D
464176,Female,1.0,41,1.0,0.0,1.0,2,1.0,Cat_6,B
464179,Female,1.0,56,1.0,0.0,0.0,0,3.0,Cat_6,C
464180,Female,1.0,74,0.0,7.0,1.0,1,2.0,Cat_6,A
464182,Male,1.0,39,1.0,0.0,4.0,0,2.0,Cat_2,C
464183,Female,0.0,42,0.0,0.0,2.0,2,2.0,Cat_6,A
464185,Male,1.0,68,1.0,0.0,5.0,1,2.0,Cat_6,C
464195,Male,0.0,30,1.0,0.0,1.0,2,1.0,Cat_6,A
464200,Female,0.0,32,0.0,5.0,1.0,2,3.0,Cat_6,D
464202,Male,1.0,43,1.0,0.0,13.0,2,1.0,Cat_6,B
464204,Female,1.0,40,1.0,0.0,3.0,1,2.0,Cat_5,C
464205,Female,1.0,87,0.0,3.0,0.0,1,2.0,Cat_6,A
464206,Male,1.0,43,0.0,3.0,1.0,2,2.0,Cat_6,A
464211,Male,1.0,48,1.0,1.0,1.0,0,3.0,Cat_2,C
464212,Female,1.0,58,1.0,8.0,0.0,0,2.0,Cat_6,B
464216,Male,1.0,52,1.0,0.0,,1,3.0,Cat_6,C
464217,Female,0.0,30,0.0,5.0,14.0,2,3.0,Cat_6,D
464223,Female,1.0,53,1.0,0.0,2.0,2,2.0,Cat_6,B
464226,Female,1.0,56,1.0,0.0,3.0,0,3.0,Cat_6,C
464231,Male,1.0,48,1.0,0.0,1.0,0,4.0,Cat_6,C
464232,Male,1.0,28,0.0,1.0,1.0,2,5.0,Cat_6,A
464246,Female,1.0,61,1.0,0.0,0.0,0,2.0,Cat_6,C
464254,Male,1.0,62,1.0,3.0,1.0,0,3.0,Cat_6,C
464255,Female,1.0,49,1.0,0.0,1.0,0,5.0,Cat_4,C
464257,Male,1.0,40,,3.0,0.0,1,2.0,Cat_6,C
464265,Male,1.0,62,1.0,3.0,1.0,2,2.0,Cat_6,A
464269,Male,0.0,35,1.0,3.0,1.0,2,,Cat_1,D
464270,Female,0.0,48,1.0,0.0,4.0,2,1.0,Cat_6,A
464271,Female,1.0,36,1.0,0.0,1.0,0,3.0,Cat_2,C
464274,Female,1.0,56,1.0,0.0,1.0,0,5.0,Cat_6,C
464276,Female,1.0,66,0.0,8.0,0.0,1,2.0,Cat_1,A
464283,Male,0.0,40,1.0,0.0,6.0,2,2.0,Cat_6,A
464286,Female,1.0,57,1.0,0.0,0.0,0,2.0,Cat_6,C
464287,Male,1.0,42,1.0,0.0,,0,3.0,Cat_2,C
464289,Male,1.0,35,0.0,8.0,1.0,2,3.0,Cat_6,D
464292,Male,1.0,58,1.0,0.0,0.0,0,2.0,Cat_6,C
464297,Male,0.0,29,0.0,0.0,8.0,2,5.0,Cat_5,D
464298,Male,0.0,26,0.0,1.0,0.0,2,1.0,Cat_6,D
464308,Female,1.0,84,1.0,7.0,1.0,1,2.0,Cat_6,C
464318,Male,1.0,86,1.0,4.0,0.0,2,1.0,Cat_6,A
464320,Male,1.0,77,0.0,7.0,1.0,1,2.0,Cat_6,A
464326,Female,0.0,37,1.0,0.0,0.0,2,3.0,Cat_6,A
464332,Male,1.0,74,0.0,4.0,0.0,1,2.0,Cat_6,A
464339,Male,0.0,27,0.0,0.0,1.0,2,2.0,Cat_6,D
464344,Female,1.0,56,1.0,0.0,0.0,2,1.0,Cat_6,B
464351,Female,0.0,27,1.0,5.0,0.0,2,1.0,Cat_6,D
464364,Male,1.0,39,1.0,0.0,7.0,0,2.0,Cat_6,C
464368,Male,1.0,35,1.0,3.0,3.0,0,2.0,Cat_6,B
464370,Male,1.0,66,1.0,3.0,1.0,0,2.0,Cat_6,C
464373,Female,0.0,47,1.0,0.0,0.0,2,2.0,Cat_6,A
464378,Female,1.0,36,1.0,0.0,8.0,0,2.0,Cat_6,C
464381,Male,1.0,43,1.0,0.0,4.0,0,2.0,Cat_6,C
464382,Female,1.0,55,1.0,0.0,0.0,0,4.0,Cat_6,C
464386,Male,1.0,41,1.0,1.0,0.0,0,3.0,Cat_6,C
464387,Female,0.0,26,1.0,0.0,9.0,2,5.0,Cat_6,A
464389,Male,1.0,72,1.0,0.0,0.0,1,2.0,Cat_2,C
464392,Male,1.0,59,,0.0,0.0,0,2.0,Cat_6,C
464396,Male,1.0,38,1.0,3.0,1.0,0,3.0,Cat_6,B
464412,Male,1.0,72,0.0,7.0,1.0,2,2.0,Cat_6,A
464424,Male,0.0,31,1.0,5.0,1.0,2,4.0,Cat_6,D
464425,Male,0.0,41,1.0,0.0,9.0,2,1.0,Cat_6,A
464432,Male,0.0,25,0.0,2.0,9.0,2,2.0,Cat_3,D
464433,Male,0.0,29,1.0,0.0,,2,,Cat_2,A
464436,Male,1.0,83,1.0,7.0,0.0,1,2.0,Cat_4,C
464437,Female,1.0,51,1.0,2.0,0.0,0,4.0,Cat_6,B
464441,Male,1.0,40,1.0,0.0,0.0,2,2.0,Cat_2,B
464451,Female,1.0,76,1.0,0.0,0.0,0,2.0,Cat_6,C
464456,Male,1.0,29,1.0,0.0,1.0,2,4.0,Cat_6,A
464468,Male,1.0,46,1.0,0.0,1.0,2,3.0,Cat_6,B
464473,Female,1.0,58,1.0,0.0,0.0,0,4.0,Cat_6,C
464474,Female,0.0,46,1.0,0.0,1.0,2,1.0,Cat_6,A
464478,Female,1.0,74,0.0,7.0,0.0,1,2.0,Cat_6,A
464481,Male,1.0,53,1.0,4.0,1.0,1,3.0,Cat_6,C
464482,Male,1.0,63,1.0,0.0,1.0,2,1.0,Cat_6,B
464483,Female,1.0,49,1.0,0.0,1.0,0,3.0,Cat_6,C
464485,Male,0.0,25,1.0,3.0,5.0,2,2.0,Cat_3,D
464487,Male,0.0,46,0.0,2.0,1.0,2,3.0,Cat_4,D
464488,Female,0.0,43,1.0,0.0,7.0,2,9.0,Cat_6,C
464494,Female,1.0,58,1.0,0.0,1.0,0,4.0,Cat_3,C
464499,Male,1.0,41,1.0,4.0,1.0,1,4.0,Cat_6,B
464501,Female,0.0,28,0.0,5.0,1.0,2,3.0,Cat_6,D
464504,Male,0.0,26,1.0,5.0,0.0,2,4.0,Cat_6,D
464506,Male,0.0,29,1.0,5.0,9.0,2,2.0,Cat_4,D
464517,Male,0.0,33,1.0,5.0,0.0,2,,Cat_5,D
464522,Female,0.0,39,1.0,2.0,14.0,2,1.0,Cat_6,A
464526,Male,1.0,51,1.0,3.0,0.0,0,4.0,Cat_6,B
464528,Male,1.0,46,1.0,3.0,4.0,1,4.0,Cat_2,C
464533,Male,1.0,38,0.0,4.0,,1,6.0,Cat_6,D
464536,Male,1.0,26,1.0,0.0,1.0,0,3.0,Cat_6,C
464540,Female,1.0,42,1.0,2.0,1.0,0,4.0,Cat_4,B
464544,Female,1.0,43,1.0,3.0,5.0,0,3.0,Cat_6,B
464549,Male,1.0,53,1.0,4.0,1.0,2,4.0,Cat_6,B
464550,Male,1.0,46,1.0,0.0,,2,4.0,Cat_6,B
464552,Female,1.0,40,1.0,0.0,1.0,0,3.0,Cat_4,C
464553,Male,1.0,71,1.0,0.0,1.0,2,2.0,Cat_6,B
464555,Male,1.0,32,1.0,8.0,13.0,1,4.0,Cat_4,D
464560,Male,0.0,41,1.0,3.0,9.0,2,2.0,Cat_6,A
464561,Female,0.0,46,1.0,3.0,8.0,2,2.0,Cat_6,A
464566,Male,1.0,40,1.0,4.0,0.0,1,4.0,Cat_6,B
464569,Male,0.0,29,0.0,1.0,1.0,2,5.0,Cat_6,D
464570,Male,1.0,25,1.0,1.0,1.0,0,2.0,Cat_6,B
464572,Female,1.0,52,1.0,8.0,0.0,2,1.0,Cat_6,D
464576,Male,0.0,30,1.0,1.0,9.0,2,5.0,Cat_6,D
464577,Female,1.0,25,1.0,5.0,12.0,1,2.0,Cat_6,D
464580,Male,0.0,32,0.0,0.0,9.0,2,4.0,Cat_6,D
464581,Female,0.0,33,0.0,1.0,,2,4.0,Cat_6,D
464586,Female,0.0,49,1.0,0.0,1.0,2,1.0,Cat_3,A
464593,Female,0.0,43,1.0,1.0,1.0,2,4.0,Cat_2,A
464594,Male,1.0,48,1.0,0.0,1.0,2,1.0,Cat_2,B
464597,Male,0.0,41,0.0,0.0,5.0,2,2.0,Cat_6,A
464601,Female,0.0,29,1.0,5.0,9.0,2,2.0,Cat_6,D
464603,Female,0.0,35,1.0,0.0,0.0,2,2.0,Cat_3,A
464606,Male,1.0,41,1.0,0.0,1.0,0,2.0,Cat_6,C
464607,Female,1.0,47,1.0,0.0,1.0,0,4.0,Cat_2,C
464608,Female,1.0,53,1.0,0.0,1.0,0,3.0,Cat_6,C
464618,Male,,40,1.0,0.0,5.0,2,1.0,Cat_6,A
464620,Female,1.0,40,1.0,0.0,0.0,1,2.0,Cat_6,C
464621,Male,1.0,46,1.0,0.0,0.0,2,1.0,Cat_6,B
464637,Female,0.0,36,1.0,8.0,,2,4.0,Cat_4,D
464641,Female,1.0,71,1.0,7.0,2.0,2,6.0,Cat_1,C
464652,Female,1.0,30,0.0,2.0,5.0,0,2.0,Cat_4,A
464654,Female,1.0,40,0.0,2.0,1.0,0,4.0,Cat_4,A
464664,Male,1.0,43,0.0,3.0,0.0,0,5.0,Cat_4,B
464666,Male,1.0,40,1.0,3.0,3.0,0,3.0,Cat_4,B
464670,Male,1.0,39,0.0,3.0,1.0,0,4.0,Cat_4,A
464673,Male,1.0,49,0.0,4.0,1.0,1,7.0,Cat_2,B
464674,Male,1.0,51,0.0,0.0,0.0,0,5.0,Cat_4,C
464675,Female,1.0,39,0.0,1.0,1.0,0,9.0,Cat_4,D
464677,Male,1.0,23,0.0,5.0,1.0,2,5.0,Cat_4,D
464683,Male,1.0,53,0.0,2.0,0.0,0,6.0,Cat_4,B
464684,Female,0.0,35,0.0,2.0,9.0,2,5.0,Cat_4,D
464685,Male,0.0,35,0.0,4.0,2.0,2,4.0,Cat_4,D
464688,Male,1.0,30,1.0,1.0,1.0,2,9.0,Cat_4,B
464690,Male,1.0,39,0.0,2.0,2.0,0,,Cat_4,A
464691,Male,0.0,38,1.0,0.0,1.0,2,3.0,Cat_4,A
464692,Female,0.0,53,0.0,8.0,0.0,2,1.0,Cat_3,D
464693,Female,0.0,36,1.0,2.0,8.0,2,1.0,Cat_4,A
464695,Male,0.0,33,0.0,2.0,0.0,2,4.0,Cat_4,D
464696,Female,0.0,40,1.0,2.0,1.0,2,1.0,Cat_4,A
464697,Female,1.0,36,1.0,0.0,0.0,0,4.0,Cat_4,C
464699,Male,0.0,31,0.0,1.0,1.0,2,5.0,Cat_4,D
464701,Male,0.0,31,0.0,1.0,1.0,2,2.0,Cat_4,D
464704,Male,1.0,41,1.0,5.0,0.0,0,4.0,Cat_4,B
464707,Male,1.0,48,0.0,,0.0,0,4.0,Cat_4,A
464711,Female,1.0,38,1.0,0.0,5.0,0,3.0,Cat_1,C
464712,Male,1.0,49,0.0,0.0,1.0,2,5.0,Cat_4,A
464722,Male,1.0,42,1.0,1.0,1.0,2,,Cat_4,A
464726,Male,1.0,28,1.0,4.0,14.0,1,9.0,Cat_4,D
464728,Male,1.0,51,0.0,3.0,0.0,1,4.0,Cat_4,A
464732,Male,1.0,41,0.0,0.0,1.0,0,2.0,Cat_4,C
464737,Female,1.0,57,0.0,2.0,0.0,0,6.0,Cat_4,B
464739,Male,1.0,67,1.0,0.0,0.0,2,1.0,Cat_4,B
464746,Male,1.0,29,0.0,4.0,3.0,0,5.0,Cat_4,D
464752,Female,1.0,46,,8.0,,2,1.0,Cat_4,D
464755,Male,1.0,49,1.0,0.0,0.0,1,2.0,Cat_6,C
464756,Female,0.0,28,0.0,2.0,6.0,2,3.0,Cat_4,D
464758,Female,1.0,48,0.0,2.0,1.0,0,4.0,Cat_4,A
464760,Female,1.0,51,0.0,2.0,5.0,0,4.0,Cat_4,B
464765,Female,1.0,48,0.0,2.0,5.0,0,6.0,Cat_4,B
464766,Female,1.0,48,0.0,2.0,5.0,0,5.0,Cat_4,B
464769,Female,,52,0.0,2.0,9.0,0,4.0,Cat_4,B
464772,Female,1.0,39,0.0,2.0,8.0,0,4.0,Cat_4,A
464774,Female,1.0,50,0.0,2.0,7.0,0,5.0,Cat_4,B
464780,Female,0.0,33,0.0,2.0,1.0,2,9.0,Cat_4,D
464790,Female,0.0,35,1.0,0.0,,2,1.0,Cat_4,A
464792,Male,1.0,30,0.0,8.0,2.0,1,5.0,Cat_4,D
464794,Female,1.0,46,0.0,2.0,8.0,0,,Cat_4,A
464799,Male,0.0,36,0.0,8.0,0.0,2,4.0,Cat_4,D
464802,Male,0.0,43,0.0,3.0,0.0,2,1.0,Cat_4,A
464804,Male,1.0,26,0.0,3.0,1.0,2,1.0,Cat_4,D
464806,Male,1.0,33,0.0,4.0,0.0,2,2.0,Cat_4,D
464809,Male,1.0,50,,3.0,,0,5.0,Cat_4,B
464812,Female,1.0,49,1.0,2.0,1.0,1,5.0,Cat_4,C
464813,Male,1.0,48,1.0,2.0,6.0,0,5.0,Cat_6,B
464817,Male,0.0,31,1.0,0.0,5.0,2,1.0,Cat_4,A
464818,Female,1.0,38,0.0,2.0,,0,2.0,Cat_4,A
464825,Female,0.0,21,0.0,5.0,5.0,2,1.0,Cat_4,D
464827,Female,1.0,50,0.0,3.0,8.0,0,5.0,Cat_4,B
464828,Male,0.0,23,0.0,5.0,9.0,2,6.0,Cat_4,D
464831,Female,1.0,21,0.0,5.0,0.0,2,2.0,Cat_4,D
464832,Male,1.0,71,0.0,7.0,1.0,2,,Cat_4,A
464835,Male,0.0,20,0.0,5.0,0.0,2,6.0,Cat_4,D
464836,Female,,32,0.0,2.0,7.0,1,5.0,Cat_4,D
464845,Male,1.0,29,0.0,2.0,0.0,0,3.0,Cat_4,A
464849,Male,1.0,42,1.0,0.0,0.0,0,4.0,Cat_4,C
464851,Male,0.0,20,0.0,1.0,0.0,2,6.0,Cat_4,D
464852,Male,1.0,36,0.0,4.0,1.0,2,6.0,Cat_4,D
464854,Female,1.0,42,0.0,2.0,0.0,1,6.0,Cat_4,A
464857,Male,0.0,18,0.0,5.0,7.0,2,4.0,Cat_4,D
464861,Male,0.0,25,0.0,6.0,,2,2.0,Cat_4,D
464864,Female,0.0,30,0.0,2.0,10.0,2,8.0,Cat_4,D
464865,Female,0.0,28,0.0,6.0,9.0,2,9.0,Cat_4,D
464868,Male,1.0,42,1.0,3.0,7.0,2,6.0,Cat_4,B
464872,Male,1.0,38,1.0,0.0,1.0,2,4.0,Cat_4,B
464873,Male,1.0,42,1.0,0.0,1.0,0,2.0,Cat_4,C
464876,Female,1.0,52,0.0,2.0,,0,5.0,Cat_4,B
464879,Female,1.0,29,1.0,1.0,0.0,0,2.0,Cat_4,B
464884,Male,1.0,40,1.0,0.0,1.0,2,2.0,Cat_4,B
464885,Female,0.0,38,0.0,2.0,1.0,2,2.0,Cat_4,A
464886,Male,1.0,37,1.0,2.0,1.0,0,4.0,Cat_4,B
464902,Female,1.0,65,0.0,7.0,1.0,2,1.0,Cat_4,D
464905,Male,,81,0.0,4.0,,1,2.0,Cat_4,A
464907,Male,,59,1.0,2.0,0.0,0,2.0,Cat_4,C
464910,Female,1.0,47,1.0,0.0,1.0,0,5.0,Cat_4,C
464911,Male,1.0,57,1.0,0.0,0.0,0,3.0,Cat_4,C
464915,Male,1.0,39,1.0,4.0,,1,4.0,Cat_4,B
464916,Female,,32,,1.0,8.0,1,2.0,Cat_4,B
464919,Male,1.0,37,1.0,0.0,9.0,2,1.0,Cat_4,A
464920,Male,0.0,39,1.0,0.0,4.0,2,1.0,Cat_4,A
464921,Male,1.0,39,0.0,1.0,1.0,0,5.0,Cat_4,A
464925,Male,,60,0.0,4.0,7.0,0,2.0,Cat_4,A
464927,Female,1.0,70,1.0,0.0,1.0,0,2.0,Cat_4,C
464932,Male,1.0,51,1.0,4.0,9.0,2,1.0,Cat_4,A
464938,Male,1.0,48,0.0,0.0,1.0,2,3.0,Cat_4,A
464939,Male,0.0,43,0.0,3.0,0.0,2,1.0,Cat_4,A
464940,Female,1.0,29,0.0,2.0,1.0,2,2.0,Cat_4,A
464944,Female,1.0,43,1.0,3.0,0.0,2,2.0,Cat_4,A
464947,Male,0.0,25,0.0,1.0,5.0,2,1.0,Cat_4,D
464957,Female,1.0,75,0.0,7.0,0.0,2,1.0,Cat_4,D
464960,Female,0.0,22,0.0,5.0,0.0,2,5.0,Cat_4,D
464961,Male,1.0,86,0.0,8.0,1.0,2,1.0,Cat_4,D
464963,Female,1.0,50,1.0,3.0,1.0,2,2.0,Cat_4,A
464972,Male,1.0,73,0.0,7.0,1.0,1,9.0,Cat_4,B
464973,Male,0.0,87,,7.0,1.0,2,2.0,Cat_4,A
464981,Male,1.0,49,1.0,0.0,0.0,0,4.0,Cat_6,C
464987,Male,1.0,46,1.0,4.0,1.0,1,5.0,Cat_6,C
464990,Male,1.0,73,0.0,4.0,0.0,1,2.0,Cat_6,A
464991,Female,1.0,87,1.0,7.0,1.0,1,2.0,Cat_6,C
464995,Male,1.0,53,0.0,4.0,2.0,1,4.0,Cat_4,A
465001,Male,1.0,84,1.0,7.0,1.0,1,2.0,Cat_6,C
465005,Male,1.0,47,1.0,4.0,3.0,1,3.0,Cat_6,C
465012,Male,1.0,59,0.0,4.0,1.0,1,4.0,Cat_6,A
465014,Male,1.0,82,0.0,7.0,1.0,2,1.0,Cat_6,A
465022,Female,1.0,71,1.0,7.0,0.0,1,2.0,Cat_6,C
465023,Male,1.0,39,1.0,0.0,9.0,0,2.0,Cat_2,C
465026,Female,0.0,25,0.0,1.0,0.0,2,2.0,Cat_6,D
465032,Male,1.0,67,1.0,4.0,1.0,1,2.0,Cat_6,C
465035,Female,1.0,83,1.0,7.0,13.0,1,2.0,Cat_6,C
465038,Male,1.0,49,0.0,4.0,0.0,1,4.0,Cat_6,A
465039,Female,1.0,87,0.0,7.0,0.0,1,2.0,Cat_6,A
465040,Male,1.0,69,0.0,7.0,1.0,0,2.0,Cat_6,A
465045,Male,1.0,40,1.0,3.0,9.0,0,2.0,Cat_6,B
465056,Male,1.0,87,1.0,7.0,1.0,1,2.0,Cat_6,C
465069,Male,1.0,68,1.0,5.0,0.0,0,3.0,Cat_6,B
465075,Female,1.0,43,1.0,0.0,,0,2.0,Cat_6,C
465076,Male,1.0,67,1.0,0.0,0.0,1,5.0,Cat_6,C
465079,Male,1.0,80,1.0,7.0,1.0,2,1.0,Cat_6,A
465082,Male,1.0,65,1.0,7.0,1.0,2,1.0,Cat_3,A
465087,Male,0.0,29,1.0,1.0,0.0,2,4.0,Cat_6,D
465091,Male,1.0,60,1.0,3.0,,0,3.0,Cat_6,C
465092,Male,1.0,72,1.0,4.0,1.0,1,2.0,Cat_6,C
465093,Male,1.0,57,1.0,1.0,0.0,2,1.0,Cat_6,B
465095,Male,1.0,47,1.0,4.0,1.0,1,4.0,Cat_6,C
465099,Male,1.0,39,0.0,3.0,1.0,0,2.0,Cat_6,A
465100,Male,1.0,62,1.0,0.0,0.0,1,2.0,Cat_6,C
465101,Female,1.0,81,1.0,7.0,1.0,2,1.0,Cat_6,A
465105,Male,1.0,65,0.0,4.0,8.0,0,2.0,Cat_6,B
465109,Male,0.0,47,0.0,7.0,,2,2.0,Cat_6,D
465111,Female,1.0,40,1.0,0.0,8.0,0,2.0,Cat_6,C
465112,Female,1.0,86,0.0,7.0,0.0,1,2.0,Cat_6,A
465113,Male,1.0,67,1.0,7.0,0.0,1,2.0,Cat_4,C
465119,Female,1.0,45,1.0,0.0,0.0,0,5.0,Cat_6,C
465120,Female,0.0,27,1.0,5.0,1.0,2,4.0,Cat_6,D
465121,Female,0.0,32,1.0,0.0,7.0,2,1.0,Cat_3,A
465122,Female,1.0,41,1.0,0.0,3.0,0,2.0,Cat_6,C
465124,Female,1.0,27,1.0,5.0,6.0,0,2.0,Cat_6,D
465128,Female,1.0,58,0.0,0.0,0.0,0,3.0,Cat_6,C
465134,Female,1.0,61,1.0,3.0,1.0,0,5.0,Cat_6,B
465136,Male,1.0,52,1.0,0.0,0.0,0,2.0,Cat_6,C
465144,Male,0.0,25,1.0,1.0,8.0,2,1.0,Cat_6,A
465147,Male,0.0,33,1.0,5.0,2.0,2,3.0,Cat_6,D
465148,Male,0.0,31,0.0,0.0,0.0,2,,,D
465150,Male,0.0,37,1.0,3.0,1.0,2,1.0,Cat_6,A
465153,Male,1.0,38,1.0,0.0,1.0,0,2.0,Cat_6,C
465155,Male,1.0,81,1.0,7.0,0.0,2,1.0,Cat_6,A
465160,Male,1.0,61,1.0,4.0,0.0,1,3.0,Cat_6,C
465164,Male,0.0,20,0.0,5.0,0.0,2,3.0,Cat_6,D
465171,Female,1.0,48,1.0,0.0,8.0,1,4.0,Cat_6,C
465172,Female,1.0,43,1.0,0.0,8.0,0,2.0,Cat_6,C
465175,Female,0.0,22,0.0,6.0,0.0,2,4.0,Cat_6,D
465176,Female,1.0,63,1.0,0.0,1.0,0,4.0,Cat_6,C
465181,Female,0.0,25,1.0,5.0,8.0,2,1.0,Cat_4,D
465182,Female,0.0,73,1.0,7.0,1.0,2,1.0,Cat_6,A
465186,Female,1.0,43,0.0,0.0,4.0,0,4.0,Cat_1,A
465187,Female,1.0,39,0.0,1.0,1.0,0,4.0,Cat_4,A
465188,Female,1.0,49,1.0,0.0,0.0,0,4.0,Cat_6,C
465189,Female,1.0,83,1.0,7.0,1.0,1,2.0,Cat_6,C
465194,Male,0.0,22,0.0,5.0,9.0,2,6.0,Cat_2,D
465196,Female,0.0,31,1.0,0.0,2.0,2,2.0,Cat_4,A
465197,Female,1.0,60,1.0,0.0,1.0,1,4.0,Cat_6,C
465201,Male,1.0,42,1.0,3.0,1.0,0,4.0,Cat_3,B
465202,Male,0.0,25,0.0,3.0,7.0,2,4.0,Cat_6,D
465203,Male,0.0,29,1.0,5.0,3.0,2,3.0,Cat_6,D
465204,Male,1.0,29,1.0,5.0,1.0,2,2.0,Cat_6,D
465213,Male,1.0,39,1.0,3.0,2.0,0,2.0,Cat_6,B
465214,Male,1.0,33,0.0,2.0,14.0,2,1.0,Cat_6,A
465216,Male,1.0,35,1.0,4.0,9.0,1,4.0,Cat_6,B
465226,Male,1.0,38,0.0,3.0,2.0,2,3.0,Cat_6,A
465228,Male,1.0,59,1.0,0.0,1.0,1,2.0,Cat_6,C
465231,Male,1.0,67,0.0,0.0,1.0,0,2.0,Cat_6,C
465236,Male,1.0,45,1.0,0.0,1.0,2,1.0,Cat_6,B
465237,Male,1.0,70,1.0,7.0,,1,2.0,Cat_6,C
465242,Male,0.0,19,0.0,5.0,5.0,2,4.0,Cat_3,D
465249,Female,0.0,23,0.0,5.0,0.0,2,4.0,Cat_6,D
465254,Male,0.0,22,0.0,5.0,1.0,2,4.0,Cat_7,D
465261,Female,0.0,23,1.0,5.0,1.0,2,4.0,Cat_1,D
465264,Male,1.0,80,0.0,4.0,0.0,2,1.0,Cat_6,A
465267,Male,1.0,40,0.0,2.0,14.0,0,5.0,Cat_4,A
465274,Male,0.0,36,1.0,0.0,0.0,2,1.0,Cat_4,A
465285,Female,1.0,31,0.0,2.0,8.0,2,4.0,Cat_6,A
465288,Female,1.0,20,0.0,2.0,1.0,2,2.0,Cat_4,D
465289,Male,1.0,31,1.0,4.0,1.0,1,2.0,Cat_6,D
465290,Male,1.0,50,1.0,4.0,0.0,1,5.0,Cat_6,C
465294,Male,1.0,67,0.0,7.0,0.0,2,2.0,Cat_6,D
465295,Female,,43,1.0,1.0,9.0,0,1.0,Cat_6,C
465296,Female,1.0,85,1.0,7.0,5.0,1,3.0,Cat_6,C
465303,Female,1.0,65,1.0,0.0,1.0,0,3.0,Cat_2,C
465306,Male,1.0,71,0.0,4.0,1.0,0,4.0,Cat_2,B
465310,Female,0.0,20,0.0,5.0,1.0,2,6.0,Cat_4,D
465319,Male,0.0,20,0.0,5.0,0.0,2,5.0,Cat_6,D
465326,Male,1.0,87,1.0,0.0,,2,1.0,Cat_6,C
465333,Female,1.0,37,1.0,0.0,4.0,2,2.0,Cat_7,B
465335,Male,1.0,59,0.0,3.0,1.0,0,2.0,Cat_7,A
465340,Female,0.0,29,1.0,0.0,3.0,2,4.0,Cat_2,A
465342,Male,1.0,85,1.0,4.0,0.0,1,2.0,Cat_6,C
465344,Female,1.0,72,1.0,7.0,1.0,1,2.0,Cat_6,C
465345,Female,0.0,42,1.0,0.0,0.0,2,,Cat_6,A
465351,Female,1.0,45,1.0,0.0,9.0,0,2.0,Cat_6,C
